fecha,incendio,lat,lon,elevacion,pendiente,ctc,cdc,ccc,SUSC,dist_vias,dist_vias_prin,tmax,tmean,precip,precip_3d,precip_7d,precip_30d,dias_sin_lluvia,viento_max,radiacion,et0,humedad_min,humedad_media
2015-12-13,0,3.314456753468803,-76.5376820339856,999.5174560546875,1.2661147117614746,0.0,0.0,0.0,0.0,0.30470062353526933,0.30470062353526933,25.812360308631217,22.081822772951288,0.884345972249573,1.084345972249547,8.172015381076045,128.64930143684563,13.265189583743593,8.56988921878077,14.277725178864916,2.8323359922893405,65.56416362363238,82.27502855425631
2025-11-26,0,3.328320712593797,-76.66289208534785,2263.328857421875,38.50762939453125,1.0,3.0,4.0,8.0,2087.241154839256,8418.962593276387,18.71870534374828,15.016098519652175,18.410924955097776,68.36002781158491,184.03222667434423,853.5676268990679,1.1132374395646139,6.850343523308631,18.80341169086742,3.14629961862289,73.78260017788637,91.28920853478462
2024-07-22,0,3.4026769828913044,-76.65448818588965,2373.434814453125,35.05319595336914,1.0,3.0,4.0,8.0,1794.7109453896048,5528.56967493171,18.600903898582146,14.942114966405036,5.193282535509496,13.725203030640941,28.11541772960245,556.3016264162361,11.241285754150091,8.370140455208874,21.08784667631023,3.5859339021699186,72.3661061428574,85.53890855110825
2022-02-18,0,3.3776217754816344,-76.48901709325516,950.4017944335938,0.41584527492523193,4.0,2.0,2.0,8.0,693.050029894036,693.050029894036,21.490969844779112,19.314752089962813,40.85730652890017,65.95441238144346,112.78925457969754,381.75968403960917,0.0,5.889512898073461,5.070280804133013,1.0999999999999897,84.11891122591834,94.00000000000011
2020-10-18,0,3.4774553811058193,-76.57871966593072,1536.4686279296875,30.587371826171875,5.0,1.0,2.0,8.0,334.823964379043,1281.591100544347,22.81571897786473,18.558491299818094,39.3050399796669,62.27357244187382,135.4057496904277,419.67152941602535,0.0,11.307462162136847,17.484510086079737,3.2847646892288886,66.00485953076924,89.75186380540306
2022-02-03,0,3.4301543310622216,-76.51268402646613,952.9573974609375,2.052482843399048,5.0,1.0,1.0,7.0,33.6698024056547,196.98317489223993,25.923035628069126,20.999569368874816,9.768012048239928,16.99549526806745,77.48736037339651,305.3346305051889,2.8582256594807083,9.638638672125504,21.715794812445704,4.064376430287913,66.69845668937779,86.09820737930846
2018-04-26,0,3.4929178652200212,-76.49212451483855,949.9225463867188,3.059908628463745,0.0,0.0,0.0,0.0,11.584245567733257,232.53129589389212,24.558931317327904,21.266013452107888,25.05863853453767,68.69319909535588,167.74759348715486,550.6617577567097,0.0,9.693767978300345,16.241048258710002,3.1407932247859995,72.14164269559963,86.14164269559974
2011-08-27,0,3.4713089551790772,-76.61346991396667,1621.2359619140625,4.670717239379883,0.0,0.0,0.0,0.0,240.96655024971682,545.1907123173196,21.035003092034508,17.543219355338397,2.454750708399831,5.463816598932895,21.93185953869872,139.05094253336324,7.787707743000141,7.234699139666651,10.657454443346708,2.046351834830956,73.2178090356279,90.03989378972041
2020-05-13,0,3.3819062247042493,-76.48672801466385,948.103271484375,0.12327156960964203,0.0,0.0,0.0,0.0,1200.5803241548197,1200.5803241548197,26.428857021534224,21.601232122717295,6.321967662283212,47.846994333754424,110.45897009067484,498.1582021209463,1.1809377529574485,7.870438157689627,18.622099919053635,3.6719062247042378,65.72375101183052,84.36187550591525
2015-04-12,0,3.4332208109312528,-76.55595872336372,1170.396728515625,36.646095275878906,2.0,2.0,3.0,7.0,94.07895204926325,104.25324703041653,26.210522430481937,21.6872650575787,4.1,5.200000000000028,17.099999999999973,533.5,7.0,8.8,16.34,3.289532174313064,64.3431779195367,83.15727850265466
